,VehicleID,FinancialYear,VehicleType,Manufacturer,ConditionScore,Year,ManufacturerAndVehicleType
22494,23457,2011-12,Light Goods Vehicle,Mercedes Benz,65,2011,Light Goods Vehicle Mercedes Benz
22495,23459,2002-03,Light Goods Vehicle,Mercedes Benz,80,2002,Light Goods Vehicle Mercedes Benz
22496,23459,2008-09,Light Goods Vehicle,Mercedes Benz,70,2008,Light Goods Vehicle Mercedes Benz
22497,23460,2002-03,Heavy Goods Vehicle,Mercedes Benz,100,2002,Heavy Goods Vehicle Mercedes Benz
22498,23461,2001-02,Personnel Vehicle,Fiat,80,2001,Personnel Vehicle Fiat
22499,23461,2007-08,Personnel Vehicle,Fiat,45,2007,Personnel Vehicle Fiat
22500,23462,2007-08,Personnel Vehicle,Volvo,85,2007,Personnel Vehicle Volvo
22501,23463,2002-03,Light Goods Vehicle,Volvo,50,2002,Light Goods Vehicle Volvo
22502,23463,2008-09,Light Goods Vehicle,Volvo,0,2008,Light Goods Vehicle Volvo
22503,23464,2003-04,Heavy Goods Vehicle,Volvo,50,2003,Heavy Goods Vehicle Volvo
22504,23464,2009-10,Heavy Goods Vehicle,Volvo,30,2009,Heavy Goods Vehicle Volvo
22505,23465,2005-06,Light Goods Vehicle,Volvo,55,2005,Light Goods Vehicle Volvo
22506,23466,2002-03,Light Goods Vehicle,Volvo,20,2002,Light Goods Vehicle Volvo
22507,23466,2008-09,Light Goods Vehicle,Volvo,20,2008,Light Goods Vehicle Volvo
22508,23467,2001-02,Heavy Goods Vehicle,Fiat,60,2001,Heavy Goods Vehicle Fiat
22509,23467,2007-08,Heavy Goods Vehicle,Fiat,60,2007,Heavy Goods Vehicle Fiat
22510,23467,2011-12,Heavy Goods Vehicle,Fiat,60,2011,Heavy Goods Vehicle Fiat
22511,23468,2002-03,Personnel Vehicle,Volvo,10,2002,Personnel Vehicle Volvo
22512,23468,2007-08,Personnel Vehicle,Volvo,10,2007,Personnel Vehicle Volvo
22513,23469,2002-03,Heavy Goods Vehicle,Volvo,65,2002,Heavy Goods Vehicle Volvo
22514,23469,2011-12,Heavy Goods Vehicle,Volvo,65,2011,Heavy Goods Vehicle Volvo
22515,23470,2001-02,Heavy Goods Vehicle,Volvo,60,2001,Heavy Goods Vehicle Volvo
22516,23471,2006-07,Personnel Vehicle,Volvo,85,2006,Personnel Vehicle Volvo
22517,23472,2004-05,Light Goods Vehicle,Volvo,50,2004,Light Goods Vehicle Volvo
22518,23472,2010-11,Light Goods Vehicle,Volvo,50,2010,Light Goods Vehicle Volvo
22519,23473,2004-05,Personnel Vehicle,Fiat,100,2004,Personnel Vehicle Fiat
22520,23474,2005-06,Light Goods Vehicle,Volvo,20,2005,Light Goods Vehicle Volvo
22521,23475,2007-08,Heavy Goods Vehicle,Volvo,15,2007,Heavy Goods Vehicle Volvo
22522,23476,2002-03,Heavy Goods Vehicle,Mercedes Benz,0,2002,Heavy Goods Vehicle Mercedes Benz
22523,23476,2008-09,Heavy Goods Vehicle,Mercedes Benz,0,2008,Heavy Goods Vehicle Mercedes Benz
22524,23476,2011-12,Heavy Goods Vehicle,Mercedes Benz,5,2011,Heavy Goods Vehicle Mercedes Benz
22525,23477,2001-02,Personnel Vehicle,Mercedes Benz,100,2001,Personnel Vehicle Mercedes Benz
22526,23477,2007-08,Personnel Vehicle,Mercedes Benz,85,2007,Personnel Vehicle Mercedes Benz
22527,23478,2006-07,Personnel Vehicle,Mercedes Benz,70,2006,Personnel Vehicle Mercedes Benz
22528,23479,2005-06,Heavy Goods Vehicle,Mercedes Benz,15,2005,Heavy Goods Vehicle Mercedes Benz
22529,23479,2011-12,Heavy Goods Vehicle,Mercedes Benz,50,2011,Heavy Goods Vehicle Mercedes Benz
22530,23480,2002-03,Light Goods Vehicle,Mercedes Benz,45,2002,Light Goods Vehicle Mercedes Benz
22531,23480,2008-09,Light Goods Vehicle,Mercedes Benz,45,2008,Light Goods Vehicle Mercedes Benz
22532,23481,2001-02,Light Goods Vehicle,Mercedes Benz,50,2001,Light Goods Vehicle Mercedes Benz
22533,23481,2007-08,Light Goods Vehicle,Mercedes Benz,20,2007,Light Goods Vehicle Mercedes Benz
22534,23482,2005-06,Heavy Goods Vehicle,Mercedes Benz,65,2005,Heavy Goods Vehicle Mercedes Benz
22535,23482,2011-12,Heavy Goods Vehicle,Mercedes Benz,65,2011,Heavy Goods Vehicle Mercedes Benz
22536,23483,2011-12,Light Goods Vehicle,Mercedes Benz,0,2011,Light Goods Vehicle Mercedes Benz
22537,23484,2002-03,Personnel Vehicle,Mercedes Benz,85,2002,Personnel Vehicle Mercedes Benz
22538,23484,2008-09,Personnel Vehicle,Mercedes Benz,20,2008,Personnel Vehicle Mercedes Benz
22539,23485,2003-04,Personnel Vehicle,Mercedes Benz,100,2003,Personnel Vehicle Mercedes Benz
22540,23487,2010-11,Light Goods Vehicle,Mercedes Benz,70,2010,Light Goods Vehicle Mercedes Benz
22541,23488,2010-11,Heavy Goods Vehicle,Mercedes Benz,50,2010,Heavy Goods Vehicle Mercedes Benz
22542,23490,2004-05,Light Goods Vehicle,Mercedes Benz,50,2004,Light Goods Vehicle Mercedes Benz
22543,23491,2002-03,Light Goods Vehicle,Mercedes Benz,40,2002,Light Goods Vehicle Mercedes Benz
22544,23492,2003-04,Light Goods Vehicle,Mercedes Benz,60,2003,Light Goods Vehicle Mercedes Benz
22545,23493,2001-02,Light Goods Vehicle,Mercedes Benz,40,2001,Light Goods Vehicle Mercedes Benz
22546,23493,2011-12,Light Goods Vehicle,Mercedes Benz,40,2011,Light Goods Vehicle Mercedes Benz
22547,23494,2003-04,Light Goods Vehicle,Mercedes Benz,70,2003,Light Goods Vehicle Mercedes Benz
22548,23494,2010-11,Light Goods Vehicle,Mercedes Benz,20,2010,Light Goods Vehicle Mercedes Benz
22549,23495,2005-06,Light Goods Vehicle,Mercedes Benz,40,2005,Light Goods Vehicle Mercedes Benz
22550,23496,2004-05,Heavy Goods Vehicle,Mercedes Benz,60,2004,Heavy Goods Vehicle Mercedes Benz
22551,23496,2010-11,Heavy Goods Vehicle,Mercedes Benz,60,2010,Heavy Goods Vehicle Mercedes Benz
22552,23497,2003-04,Heavy Goods Vehicle,Mercedes Benz,60,2003,Heavy Goods Vehicle Mercedes Benz
22553,23497,2004-05,Heavy Goods Vehicle,Mercedes Benz,35,2004,Heavy Goods Vehicle Mercedes Benz
22554,23497,2009-10,Heavy Goods Vehicle,Mercedes Benz,30,2009,Heavy Goods Vehicle Mercedes Benz
22555,23498,2006-07,Heavy Goods Vehicle,Mercedes Benz,90,2006,Heavy Goods Vehicle Mercedes Benz
22556,23499,2002-03,Light Goods Vehicle,Fiat,45,2002,Light Goods Vehicle Fiat
22557,23499,2008-09,Light Goods Vehicle,Fiat,48,2008,Light Goods Vehicle Fiat
22558,23500,2002-03,Heavy Goods Vehicle,Volvo,90,2002,Heavy Goods Vehicle Volvo
22559,23500,2007-08,Heavy Goods Vehicle,Volvo,60,2007,Heavy Goods Vehicle Volvo
22560,23501,2005-06,Heavy Goods Vehicle,Volvo,40,2005,Heavy Goods Vehicle Volvo
22561,23502,2005-06,Heavy Goods Vehicle,Fiat,60,2005,Heavy Goods Vehicle Fiat
22562,23503,2006-07,Heavy Goods Vehicle,Volvo,60,2006,Heavy Goods Vehicle Volvo
22563,23503,2011-12,Heavy Goods Vehicle,Volvo,60,2011,Heavy Goods Vehicle Volvo
22564,23505,2005-06,Personnel Vehicle,Volvo,60,2005,Personnel Vehicle Volvo
22565,23506,2007-08,Heavy Goods Vehicle,Volvo,15,2007,Heavy Goods Vehicle Volvo
22566,23507,2004-05,Heavy Goods Vehicle,Fiat,15,2004,Heavy Goods Vehicle Fiat
22567,23508,2005-06,Heavy Goods Vehicle,Volvo,10,2005,Heavy Goods Vehicle Volvo
22568,23509,2005-06,Heavy Goods Vehicle,Volvo,50,2005,Heavy Goods Vehicle Volvo
22569,23510,2005-06,Heavy Goods Vehicle,Mercedes Benz,30,2005,Heavy Goods Vehicle Mercedes Benz
22570,23510,2011-12,Heavy Goods Vehicle,Mercedes Benz,30,2011,Heavy Goods Vehicle Mercedes Benz
22571,23511,2004-05,Light Goods Vehicle,Mercedes Benz,35,2004,Light Goods Vehicle Mercedes Benz
22572,23511,2009-10,Light Goods Vehicle,Mercedes Benz,35,2009,Light Goods Vehicle Mercedes Benz
22573,23512,2004-05,Personnel Vehicle,Mercedes Benz,100,2004,Personnel Vehicle Mercedes Benz
22574,23512,2010-11,Personnel Vehicle,Mercedes Benz,100,2010,Personnel Vehicle Mercedes Benz
22575,23513,2005-06,Heavy Goods Vehicle,Mercedes Benz,30,2005,Heavy Goods Vehicle Mercedes Benz
22576,23514,2005-06,Heavy Goods Vehicle,Mercedes Benz,40,2005,Heavy Goods Vehicle Mercedes Benz
22577,23514,2011-12,Heavy Goods Vehicle,Mercedes Benz,5,2011,Heavy Goods Vehicle Mercedes Benz
22578,23515,2002-03,Light Goods Vehicle,Mercedes Benz,50,2002,Light Goods Vehicle Mercedes Benz
22579,23515,2011-12,Light Goods Vehicle,Mercedes Benz,65,2011,Light Goods Vehicle Mercedes Benz
22580,23516,2003-04,Personnel Vehicle,Mercedes Benz,85,2003,Personnel Vehicle Mercedes Benz
22581,23517,2002-03,Light Goods Vehicle,Mercedes Benz,20,2002,Light Goods Vehicle Mercedes Benz
22582,23517,2011-12,Light Goods Vehicle,Mercedes Benz,20,2011,Light Goods Vehicle Mercedes Benz
22583,23518,2008-09,Personnel Vehicle,Mercedes Benz,85,2008,Personnel Vehicle Mercedes Benz
22584,23519,2004-05,Heavy Goods Vehicle,Mercedes Benz,30,2004,Heavy Goods Vehicle Mercedes Benz
22585,23521,2002-03,Personnel Vehicle,Mercedes Benz,85,2002,Personnel Vehicle Mercedes Benz
22586,23521,2008-09,Personnel Vehicle,Mercedes Benz,75,2008,Personnel Vehicle Mercedes Benz
22587,23522,2000-01,Heavy Goods Vehicle,Fiat,70,2000,Heavy Goods Vehicle Fiat
22588,23522,2006-07,Heavy Goods Vehicle,Fiat,50,2006,Heavy Goods Vehicle Fiat
22589,23525,2001-02,Light Goods Vehicle,Volvo,20,2001,Light Goods Vehicle Volvo
22590,23526,2006-07,Light Goods Vehicle,Volvo,70,2006,Light Goods Vehicle Volvo
22591,23527,2001-02,Light Goods Vehicle,Fiat,60,2001,Light Goods Vehicle Fiat
22592,23527,2008-09,Light Goods Vehicle,Fiat,50,2008,Light Goods Vehicle Fiat
22593,23528,2001-02,Heavy Goods Vehicle,Volvo,80,2001,Heavy Goods Vehicle Volvo
22594,23528,2009-10,Heavy Goods Vehicle,Volvo,65,2009,Heavy Goods Vehicle Volvo
22595,23529,2006-07,Personnel Vehicle,Volvo,45,2006,Personnel Vehicle Volvo
22596,23530,2004-05,Heavy Goods Vehicle,Fiat,65,2004,Heavy Goods Vehicle Fiat
22597,23531,2004-05,Personnel Vehicle,Volvo,80,2004,Personnel Vehicle Volvo
22598,23531,2010-11,Personnel Vehicle,Volvo,80,2010,Personnel Vehicle Volvo
22599,23532,2002-03,Heavy Goods Vehicle,Volvo,60,2002,Heavy Goods Vehicle Volvo
22600,23533,2005-06,Heavy Goods Vehicle,Mercedes Benz,65,2005,Heavy Goods Vehicle Mercedes Benz
22601,23533,2011-12,Heavy Goods Vehicle,Mercedes Benz,60,2011,Heavy Goods Vehicle Mercedes Benz
22602,23535,2004-05,Personnel Vehicle,Mercedes Benz,100,2004,Personnel Vehicle Mercedes Benz
22603,23535,2010-11,Personnel Vehicle,Mercedes Benz,100,2010,Personnel Vehicle Mercedes Benz
22604,23536,2005-06,Heavy Goods Vehicle,Mercedes Benz,30,2005,Heavy Goods Vehicle Mercedes Benz
22605,23537,2001-02,Personnel Vehicle,Mercedes Benz,65,2001,Personnel Vehicle Mercedes Benz
22606,23537,2007-08,Personnel Vehicle,Mercedes Benz,80,2007,Personnel Vehicle Mercedes Benz
22607,23538,2002-03,Personnel Vehicle,Mercedes Benz,85,2002,Personnel Vehicle Mercedes Benz
22608,23538,2008-09,Personnel Vehicle,Mercedes Benz,80,2008,Personnel Vehicle Mercedes Benz
22609,23539,2005-06,Light Goods Vehicle,Mercedes Benz,85,2005,Light Goods Vehicle Mercedes Benz
22610,23540,2003-04,Personnel Vehicle,Mercedes Benz,70,2003,Personnel Vehicle Mercedes Benz
22611,23540,2010-11,Personnel Vehicle,Mercedes Benz,70,2010,Personnel Vehicle Mercedes Benz
22612,23541,2002-03,Heavy Goods Vehicle,Mercedes Benz,30,2002,Heavy Goods Vehicle Mercedes Benz
22613,23541,2011-12,Heavy Goods Vehicle,Mercedes Benz,30,2011,Heavy Goods Vehicle Mercedes Benz
22614,23542,2004-05,Heavy Goods Vehicle,Mercedes Benz,15,2004,Heavy Goods Vehicle Mercedes Benz
22615,23542,2005-06,Heavy Goods Vehicle,Mercedes Benz,30,2005,Heavy Goods Vehicle Mercedes Benz
22616,23542,2011-12,Heavy Goods Vehicle,Mercedes Benz,15,2011,Heavy Goods Vehicle Mercedes Benz
22617,23543,2006-07,Heavy Goods Vehicle,Mercedes Benz,50,2006,Heavy Goods Vehicle Mercedes Benz
22618,23545,2002-03,Heavy Goods Vehicle,Mercedes Benz,65,2002,Heavy Goods Vehicle Mercedes Benz
22619,23545,2008-09,Heavy Goods Vehicle,Mercedes Benz,50,2008,Heavy Goods Vehicle Mercedes Benz
22620,23546,2009-10,Light Goods Vehicle,Mercedes Benz,70,2009,Light Goods Vehicle Mercedes Benz
22621,23547,2002-03,Light Goods Vehicle,Fiat,48,2002,Light Goods Vehicle Fiat
22622,23547,2008-09,Light Goods Vehicle,Fiat,45,2008,Light Goods Vehicle Fiat
22623,23549,2005-06,Light Goods Vehicle,Volvo,40,2005,Light Goods Vehicle Volvo
22624,23550,2002-03,Light Goods Vehicle,Volvo,30,2002,Light Goods Vehicle Volvo
22625,23550,2008-09,Light Goods Vehicle,Volvo,40,2008,Light Goods Vehicle Volvo
22626,23551,2001-02,Light Goods Vehicle,Fiat,10,2001,Light Goods Vehicle Fiat
22627,23551,2008-09,Light Goods Vehicle,Fiat,20,2008,Light Goods Vehicle Fiat
22628,23552,2006-07,Heavy Goods Vehicle,Volvo,50,2006,Heavy Goods Vehicle Volvo
22629,23553,2009-10,Light Goods Vehicle,Volvo,5,2009,Light Goods Vehicle Volvo
22630,23554,2004-05,Light Goods Vehicle,Volvo,80,2004,Light Goods Vehicle Volvo
22631,23557,2007-08,Heavy Goods Vehicle,Volvo,30,2007,Heavy Goods Vehicle Volvo
22632,23559,2002-03,Light Goods Vehicle,Mercedes Benz,0,2002,Light Goods Vehicle Mercedes Benz
22633,23559,2008-09,Light Goods Vehicle,Mercedes Benz,0,2008,Light Goods Vehicle Mercedes Benz
22634,23560,2007-08,Light Goods Vehicle,Mercedes Benz,65,2007,Light Goods Vehicle Mercedes Benz
22635,23561,2001-02,Heavy Goods Vehicle,Mercedes Benz,35,2001,Heavy Goods Vehicle Mercedes Benz
22636,23561,2008-09,Heavy Goods Vehicle,Mercedes Benz,0,2008,Heavy Goods Vehicle Mercedes Benz
22637,23562,2003-04,Light Goods Vehicle,Mercedes Benz,20,2003,Light Goods Vehicle Mercedes Benz
22638,23562,2009-10,Light Goods Vehicle,Mercedes Benz,20,2009,Light Goods Vehicle Mercedes Benz
22639,23563,2007-08,Heavy Goods Vehicle,Volvo,30,2007,Heavy Goods Vehicle Volvo
22640,23564,2005-06,Heavy Goods Vehicle,Fiat,40,2005,Heavy Goods Vehicle Fiat
22641,23564,2011-12,Heavy Goods Vehicle,Fiat,30,2011,Heavy Goods Vehicle Fiat
22642,23565,2009-10,Light Goods Vehicle,Volvo,70,2009,Light Goods Vehicle Volvo
22643,23566,2005-06,Heavy Goods Vehicle,Mercedes Benz,75,2005,Heavy Goods Vehicle Mercedes Benz
22644,23566,2011-12,Heavy Goods Vehicle,Mercedes Benz,60,2011,Heavy Goods Vehicle Mercedes Benz
22645,23568,2005-06,Light Goods Vehicle,Mercedes Benz,0,2005,Light Goods Vehicle Mercedes Benz
22646,23568,2011-12,Light Goods Vehicle,Mercedes Benz,30,2011,Light Goods Vehicle Mercedes Benz
22647,23569,2001-02,Light Goods Vehicle,Mercedes Benz,55,2001,Light Goods Vehicle Mercedes Benz
22648,23569,2007-08,Light Goods Vehicle,Mercedes Benz,40,2007,Light Goods Vehicle Mercedes Benz
22649,23570,2001-02,Light Goods Vehicle,Mercedes Benz,0,2001,Light Goods Vehicle Mercedes Benz
22650,23570,2007-08,Light Goods Vehicle,Mercedes Benz,0,2007,Light Goods Vehicle Mercedes Benz
22651,23571,2002-03,Light Goods Vehicle,Mercedes Benz,0,2002,Light Goods Vehicle Mercedes Benz
22652,23572,2005-06,Heavy Goods Vehicle,Mercedes Benz,40,2005,Heavy Goods Vehicle Mercedes Benz
22653,23572,2011-12,Heavy Goods Vehicle,Mercedes Benz,50,2011,Heavy Goods Vehicle Mercedes Benz
22654,23573,2006-07,Heavy Goods Vehicle,Mercedes Benz,15,2006,Heavy Goods Vehicle Mercedes Benz
22655,23573,2011-12,Heavy Goods Vehicle,Mercedes Benz,15,2011,Heavy Goods Vehicle Mercedes Benz
22656,23574,2004-05,Heavy Goods Vehicle,Mercedes Benz,75,2004,Heavy Goods Vehicle Mercedes Benz
22657,23574,2011-12,Heavy Goods Vehicle,Mercedes Benz,65,2011,Heavy Goods Vehicle Mercedes Benz
22658,23575,2002-03,Light Goods Vehicle,Mercedes Benz,55,2002,Light Goods Vehicle Mercedes Benz
22659,23576,2002-03,Heavy Goods Vehicle,Mercedes Benz,100,2002,Heavy Goods Vehicle Mercedes Benz
22660,23576,2007-08,Heavy Goods Vehicle,Mercedes Benz,100,2007,Heavy Goods Vehicle Mercedes Benz
22661,23577,2002-03,Heavy Goods Vehicle,Mercedes Benz,30,2002,Heavy Goods Vehicle Mercedes Benz
22662,23577,2008-09,Heavy Goods Vehicle,Mercedes Benz,10,2008,Heavy Goods Vehicle Mercedes Benz
22663,23578,2002-03,Heavy Goods Vehicle,Fiat,60,2002,Heavy Goods Vehicle Fiat
22664,23578,2008-09,Heavy Goods Vehicle,Fiat,60,2008,Heavy Goods Vehicle Fiat
22665,23579,2005-06,Light Goods Vehicle,Volvo,20,2005,Light Goods Vehicle Volvo
22666,23580,2006-07,Light Goods Vehicle,Volvo,0,2006,Light Goods Vehicle Volvo
22667,23581,2011-12,Personnel Vehicle,Fiat,70,2011,Personnel Vehicle Fiat
22668,23582,2000-01,Personnel Vehicle,Fiat,80,2000,Personnel Vehicle Fiat
22669,23582,2006-07,Personnel Vehicle,Fiat,100,2006,Personnel Vehicle Fiat
22670,23583,2001-02,Heavy Goods Vehicle,Volvo,30,2001,Heavy Goods Vehicle Volvo
22671,23583,2009-10,Heavy Goods Vehicle,Volvo,30,2009,Heavy Goods Vehicle Volvo
22672,23584,2001-02,Light Goods Vehicle,Volvo,30,2001,Light Goods Vehicle Volvo
22673,23584,2007-08,Light Goods Vehicle,Volvo,40,2007,Light Goods Vehicle Volvo
22674,23585,2004-05,Personnel Vehicle,Volvo,85,2004,Personnel Vehicle Volvo
22675,23586,2009-10,Light Goods Vehicle,Volvo,0,2009,Light Goods Vehicle Volvo
22676,23587,2004-05,Light Goods Vehicle,Fiat,20,2004,Light Goods Vehicle Fiat
22677,23589,2005-06,Light Goods Vehicle,Volvo,0,2005,Light Goods Vehicle Volvo
22678,23590,2002-03,Light Goods Vehicle,Volvo,48,2002,Light Goods Vehicle Volvo
22679,23590,2008-09,Light Goods Vehicle,Volvo,65,2008,Light Goods Vehicle Volvo
22680,23591,2003-04,Personnel Vehicle,Mercedes Benz,70,2003,Personnel Vehicle Mercedes Benz
22681,23592,2005-06,Heavy Goods Vehicle,Mercedes Benz,15,2005,Heavy Goods Vehicle Mercedes Benz
22682,23592,2011-12,Heavy Goods Vehicle,Mercedes Benz,15,2011,Heavy Goods Vehicle Mercedes Benz
22683,23593,2005-06,Light Goods Vehicle,Mercedes Benz,40,2005,Light Goods Vehicle Mercedes Benz
22684,23594,2005-06,Heavy Goods Vehicle,Mercedes Benz,5,2005,Heavy Goods Vehicle Mercedes Benz
22685,23594,2011-12,Heavy Goods Vehicle,Mercedes Benz,15,2011,Heavy Goods Vehicle Mercedes Benz
22686,23595,2002-03,Personnel Vehicle,Mercedes Benz,60,2002,Personnel Vehicle Mercedes Benz
22687,23595,2008-09,Personnel Vehicle,Mercedes Benz,60,2008,Personnel Vehicle Mercedes Benz
22688,23596,2005-06,Heavy Goods Vehicle,Mercedes Benz,60,2005,Heavy Goods Vehicle Mercedes Benz
22689,23596,2011-12,Heavy Goods Vehicle,Mercedes Benz,65,2011,Heavy Goods Vehicle Mercedes Benz
22690,23597,2002-03,Heavy Goods Vehicle,Mercedes Benz,50,2002,Heavy Goods Vehicle Mercedes Benz
22691,23597,2009-10,Heavy Goods Vehicle,Mercedes Benz,30,2009,Heavy Goods Vehicle Mercedes Benz
22692,23599,2001-02,Personnel Vehicle,Mercedes Benz,85,2001,Personnel Vehicle Mercedes Benz
22693,23600,2002-03,Light Goods Vehicle,Mercedes Benz,20,2002,Light Goods Vehicle Mercedes Benz
22694,23601,2004-05,Heavy Goods Vehicle,Mercedes Benz,5,2004,Heavy Goods Vehicle Mercedes Benz
22695,23601,2011-12,Heavy Goods Vehicle,Mercedes Benz,0,2011,Heavy Goods Vehicle Mercedes Benz
22696,23602,2006-07,Heavy Goods Vehicle,Mercedes Benz,40,2006,Heavy Goods Vehicle Mercedes Benz
22697,23603,2003-04,Heavy Goods Vehicle,Mercedes Benz,30,2003,Heavy Goods Vehicle Mercedes Benz
22698,23604,2001-02,Light Goods Vehicle,Fiat,20,2001,Light Goods Vehicle Fiat
22699,23604,2007-08,Light Goods Vehicle,Fiat,30,2007,Light Goods Vehicle Fiat
22700,23605,2003-04,Heavy Goods Vehicle,Volvo,0,2003,Heavy Goods Vehicle Volvo
22701,23605,2007-08,Heavy Goods Vehicle,Volvo,15,2007,Heavy Goods Vehicle Volvo
22702,23606,2005-06,Heavy Goods Vehicle,Volvo,75,2005,Heavy Goods Vehicle Volvo
22703,23606,2011-12,Heavy Goods Vehicle,Volvo,75,2011,Heavy Goods Vehicle Volvo
22704,23607,2006-07,Light Goods Vehicle,Volvo,0,2006,Light Goods Vehicle Volvo
22705,23608,2002-03,Light Goods Vehicle,Fiat,40,2002,Light Goods Vehicle Fiat
22706,23608,2008-09,Light Goods Vehicle,Fiat,20,2008,Light Goods Vehicle Fiat
22707,23609,2000-01,Personnel Vehicle,Fiat,70,2000,Personnel Vehicle Fiat
22708,23610,2003-04,Heavy Goods Vehicle,Volvo,30,2003,Heavy Goods Vehicle Volvo
22709,23610,2010-11,Heavy Goods Vehicle,Volvo,50,2010,Heavy Goods Vehicle Volvo
22710,23611,2002-03,Light Goods Vehicle,Volvo,55,2002,Light Goods Vehicle Volvo
22711,23612,2004-05,Personnel Vehicle,Fiat,55,2004,Personnel Vehicle Fiat
22712,23612,2010-11,Personnel Vehicle,Fiat,70,2010,Personnel Vehicle Fiat
22713,23613,2005-06,Light Goods Vehicle,Volvo,55,2005,Light Goods Vehicle Volvo
22714,23614,2002-03,Light Goods Vehicle,Volvo,55,2002,Light Goods Vehicle Volvo
22715,23614,2008-09,Light Goods Vehicle,Volvo,48,2008,Light Goods Vehicle Volvo
22716,23614,2009-10,Light Goods Vehicle,Volvo,48,2009,Light Goods Vehicle Volvo
22717,23615,2003-04,Personnel Vehicle,Mercedes Benz,90,2003,Personnel Vehicle Mercedes Benz
22718,23615,2009-10,Personnel Vehicle,Mercedes Benz,85,2009,Personnel Vehicle Mercedes Benz
22719,23616,2002-03,Heavy Goods Vehicle,Mercedes Benz,15,2002,Heavy Goods Vehicle Mercedes Benz
22720,23616,2007-08,Heavy Goods Vehicle,Mercedes Benz,65,2007,Heavy Goods Vehicle Mercedes Benz
22721,23616,2011-12,Heavy Goods Vehicle,Mercedes Benz,30,2011,Heavy Goods Vehicle Mercedes Benz
22722,23617,2004-05,Personnel Vehicle,Mercedes Benz,85,2004,Personnel Vehicle Mercedes Benz
22723,23617,2010-11,Personnel Vehicle,Mercedes Benz,80,2010,Personnel Vehicle Mercedes Benz
22724,23618,2005-06,Heavy Goods Vehicle,Mercedes Benz,30,2005,Heavy Goods Vehicle Mercedes Benz
22725,23618,2011-12,Heavy Goods Vehicle,Mercedes Benz,10,2011,Heavy Goods Vehicle Mercedes Benz
22726,23619,2005-06,Heavy Goods Vehicle,Mercedes Benz,60,2005,Heavy Goods Vehicle Mercedes Benz
22727,23619,2011-12,Heavy Goods Vehicle,Mercedes Benz,60,2011,Heavy Goods Vehicle Mercedes Benz
22728,23620,2001-02,Heavy Goods Vehicle,Mercedes Benz,35,2001,Heavy Goods Vehicle Mercedes Benz
22729,23620,2008-09,Heavy Goods Vehicle,Mercedes Benz,5,2008,Heavy Goods Vehicle Mercedes Benz
22730,23621,2002-03,Personnel Vehicle,Mercedes Benz,80,2002,Personnel Vehicle Mercedes Benz
22731,23621,2008-09,Personnel Vehicle,Mercedes Benz,60,2008,Personnel Vehicle Mercedes Benz
22732,23622,2006-07,Heavy Goods Vehicle,Mercedes Benz,30,2006,Heavy Goods Vehicle Mercedes Benz
22733,23623,2001-02,Personnel Vehicle,Mercedes Benz,85,2001,Personnel Vehicle Mercedes Benz
22734,23623,2008-09,Personnel Vehicle,Mercedes Benz,85,2008,Personnel Vehicle Mercedes Benz
22735,23624,2005-06,Personnel Vehicle,Mercedes Benz,100,2005,Personnel Vehicle Mercedes Benz
22736,23625,2004-05,Personnel Vehicle,Mercedes Benz,100,2004,Personnel Vehicle Mercedes Benz
22737,23626,2009-10,Light Goods Vehicle,Mercedes Benz,50,2009,Light Goods Vehicle Mercedes Benz
22738,23627,2003-04,Heavy Goods Vehicle,Mercedes Benz,30,2003,Heavy Goods Vehicle Mercedes Benz
22739,23627,2009-10,Heavy Goods Vehicle,Mercedes Benz,30,2009,Heavy Goods Vehicle Mercedes Benz
22740,23628,2002-03,Heavy Goods Vehicle,Mercedes Benz,40,2002,Heavy Goods Vehicle Mercedes Benz
